Title,Authors,Pages,Access,URL,Abstract
Semantic Segmentation of Point Cloud Scene via Multi-Scale Feature Aggregation and Adaptive Fusion,"Guo, Baoyun; Sun, Xiaokai; Li, Cailin; Sun, Na; Wang, Yue; Yao, Yukai",pp. 553-563(11),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000009/art00009;jsessionid=5ao8q2q7mld6l.x-ic-live-03,"Point cloud semantic segmentation is a key step in 3D scene understanding and analysis. In recent years, deep learning–based point cloud semantic segmentation methods have received extensive attention from researchers. Multi-scale neighborhood feature learning methods are suitable for inhomogeneous density point clouds, but different scale branching feature learning increases the computational complexity and makes it difficult to accurately fuse different scale features to express local information. In this study, a point cloud semantic segmentation network based on RandLA-Net with multi-scale local feature aggregation and adaptive fusion is proposed. The designed structure can reduce computational complexity and accurately express local features. The mean intersection-over-union is improved by 1.1% on the SemanticKITTI data set with an inference speed of nine frames per second, while the mean intersection-over-union is improved by 0.9% on the S3DIS data set, compared with RandLA-Net. We also conduct ablation studies to validate the effectiveness of the proposed key structure."
A Robust Star Identification Algorithm for Resident Space Object Surveillance,"Wu, Liang; Hao, Pengyu; Zhang, Kaixuan; Zhang, Qian; Han, Ru; Cao, Dekun",pp. 565-574(10),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000009/art00011;jsessionid=5ao8q2q7mld6l.x-ic-live-03,"Star identification algorithms can be applied to resident space object (RSO) surveillance, which includes a large number of stars and false stars. This paper proposes an efficient, robust star identification algorithm for RSO surveillance based on a neural network. First, a feature called equal-frequency binning radial feature (EFB-RF) is proposed for guide stars, and a superficial neural network is constructed for feature classification. Then the training set is generated based on EFB-RF. Finally, the remaining stars are identified using a residual star matching method. The simulation experiment and results show that the identification rate of our algorithm can reach 99.82% under 1 pixel position noise, and it can reach 99.54% under 5% false stars. When the percentage of missing stars is 15%, it can reach 99.40%. The algorithm is verified by RSO surveillance."
Wavelets for Self-Calibration of Aerial Metric Camera Systems,"Ye, Jun-Fu; Tsay, Jaan-Rong; Fritsch, Dieter",pp. 575-587(13),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000009/art00013;jsessionid=5ao8q2q7mld6l.x-ic-live-03,"In this paper, wavelets are applied to develop new models for the self-calibration of aerial metric camera systems. It is well known and mathematically proven that additional parameters (APs) can compensate image distortions and remaining error sources by a rigorous photogrammetric bundle-block adjustment. Thus, kernel functions based on orthogonal wavelets (e. g., asymmetric Daubechies wave- lets, least asymmetric Daubechies wavelets, Battle-Lemarié wavelets, Meyer wavelets) are used to build the wavelets-based family of APs for self-calibrating digital frame cameras. These new APs are called wavelet APs. Its applications in rigorous tests are accomplished by using aerial images taken by an airborne digital mapping camera in situ and practical calibrations. The test results demonstrate that these orthogonal wavelet APs are applicable and largely avoid the risk of over-parameterization. Their external accuracy is evaluated using reliable and high precision check points in the calibration field."
Research Progress of Optical Satellite Remote Sensing Monitoring Asphalt Pavement Aging,"Wang, Jingwen; Yang, Dayong; Xie, Zhiwei; Wang, Han; Hao, Zhigang; Zhou, Fanyu; Wang, Xiaona",pp. 471-482(12),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000008/art00007;jsessionid=fno2r4o59q0tt.x-ic-live-03,"The aging condition of asphalt pavement is an invaluable basis for traffic infrastructure evaluation. Due to the amount of time and high cost of monitoring and identifying asphalt pavement aging, many current studies focus on satellite remote sensing methods. In this paper, some methods and technologies for monitoring asphalt pavement degradation by optical satellite remote sensing are introduced as a literature review. Many researchers have developed spectrum libraries based on the actual aging of asphalt pavements, and it is possible to construct pavement health indices based on spectrum changes. Some indexes can extract different aging degrees of asphalt pavement from optical satellite images. Of course, current research can only preliminarily reflect the aging phenomenon of asphalt pavement and cannot accurately describe the distress characteristics of asphalt pavement. Future research needs to further strengthen mechanism research, develop higher resolution images, improve image processing technology, and adopt multi-means fusion analysis methods."
Mapping Winter Wheat Using Ensemble‐Based Positive Unlabeled Learning Approach,"Wang, Hanxiang; Yu, Fan; Xie, Junwei; Wan, Huawei; Zheng, Haotian",pp. 483-491(9),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000008/art00008;jsessionid=fno2r4o59q0tt.x-ic-live-03,"High‐resolution remote sensing images can support machine learning methods to achieve remarkable results in agricultural monitoring. However, traditional supervised learning methods require pre-labeled training data and are unsuitable for non-fully labeled areas. Positive and Unlabeled Learning (PUL), can deal with unlabeled data. A loss function PU-Loss was proposed in this study to directly optimize the PUL evaluation metric and to address the data imbalance problem caused by unlabeled positive samples. Moreover, a hybrid normalization module Batch Instance-Layer Normalization was proposed to perform multiple normalization methods based on the resolution size and to improve the model performance further. A real‐world positive and unlabeled winter wheat data set was used to evaluate the proposed method, which outperformed widely used models such as U‐Net, DeepLabv3+, and DA‐Net. The results demonstrated the potential of PUL for winter wheat identification in remote sensing images."
Building Shadow Detection Based on Improved Quick Shift Algorithm in GF‐2 Images,"Chen, Yunzhi; Wang, Chao; Wang, Wei; Zhang, Xiang; Chen, Nengcheng",pp. 493-502(10),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000008/art00010;jsessionid=fno2r4o59q0tt.x-ic-live-03,"Shadows in remote sensing images contain crucial information about various features on the ground. In this study, a method for detecting building shadows in GF‐2 images based on improved quick shift was proposed. First, six feature variables were constructed: first principal component (PC1), brightness component (I), normalized difference shadow index (NDSI), morphological shadow index (MSI), normalized difference water index (NDWI), and normalized difference vegetation index (NDVI). Then, the image was segmented to obtain homogeneous objects, which were then classified using a random forest model. Two improvements were added to the quick shift algorithm: using PC1, I, and MSI as input data instead of RGB images; and adding Canny edge constraints. Validation in six research areas yields Kappa coefficients of 0.928, 0.896, 0.89, 0.913, 0.879, and 0.909, confirming method feasibility. In addition, comparative experiments demonstrate its effectiveness and robustness across different land cover types while mitigating the segmentation scale effect."
"Hyperspectral Reflectance Assessment for Preliminary Identification of Degraded Soil Zones in Industrial Sites, India","Dutta, Amitava; Tyagi, Rashi; Sharma, Shilpi; Datta, Manoj",pp. 503-509(7),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000008/art00011;jsessionid=fno2r4o59q0tt.x-ic-live-03,"The study explores the potential of next-generation satellite hyperspectral imaging systems for screening and predicting surface‐soil contamination and degradation by exploiting various spectral indices and signature‐matching techniques at a heavily industrialized area in India. The soil moisture content, desertification and salinity status, clay or fine material content, heavy metal content, vegetation health status, and stress levels were assessed from continuum-removed spectral reflectance values. Results indicated the presence of water in two tailings ponds, high salinity, and desertification values in most of the tailings ponds and dump sites, clay boundary liner along four ponds, high heavy metal indices along three ponds and all dump sites, highly stressed vegetation near all tailings ponds and coal dump sites, and pollutants in nearby water channels. The results suggest a strategy for the initial identification of priority areas for ground-based investigations and an alternative rapid methodology to monitor large industrial hubs in India."
One-Dimensional-Mixed Convolution Neural Network and Covariance Pooling Model for Mineral Mapping of Porphyry Copper Deposit Using PRISMA Hyperspectral Data,"Peyghambari, Sima; Zhang, Yun; Heidarian, Hassan; Sekandari, Milad",pp. 511-522(12),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000008/art00014;jsessionid=fno2r4o59q0tt.x-ic-live-03,"Mapping distribution of alterations around porphyry copper deposits (PCDs) greatly affects mineral exploration. Diverse geological processes generate irregular alteration patterns with diverse spectral characteristics in mineral deposits. Applying remotely sensed hyperspectral images (HSIs) is an appealing technology for geologic surveyors to generate alteration maps. Conventional methods mainly use shallow spectral absorption features to discriminate minerals and cannot extract their important spectral information. Deep neural networks with nonlinear layers can evoke the deep spectral and spatial information of HSIs. Deep learning-based methods include fully connected neural networks, convolutional neural networks, and hybrid convolutional networks like mixed convolution neural network and covariance pooling (MCNN‐CP) algorithms. However, each has its advantages and limitations. To significantly avoid losing important spectral features, we proposed a new method by fusing a one‐dimensional convolutional neural network (1D‐CNN) with MCNN‐CP (1D‐MCNN‐CP), achieving an overall accuracy (97.44%) of mineral mapping from PRISMA HSIs. This research deduced that 1D‐MCNN‐CP improved performance and reduced misclassification errors among minerals sharing similar spectral features."
ReLAP-Net: Residual Learning and Attention Based Parallel Network for Hyperspectral and Multispectral Image Fusion,"Agrawal, Aditya; SourajaKundu; Ahmad, Touseef; Bhatt, Manish",pp. 395-403(9),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000007/art00007;jsessionid=25qvn055ewtje.x-ic-live-03,Remote sensing applications require high-resolution images to obtain precise information about the Earth???s surface. Multispectral images have high spatial resolution but low spectral resolution. Hyperspectral images have high spectral resolution but low spatial resolution. This study proposes a residual learning and attention-based parallel network based on residual network and channel attention. The network performs image fusion of a high spatial resolution multispectral image and a low spatial resolution hyperspectral image. The network training and fusion experiments are conducted on four public benchmark data sets to show the effectiveness of the proposed model. The fusion performance is compared with classical signal processing-based image fusion techniques. Four image metrics are used for the quantitative evaluation of the fused images. The proposed network improved fusion ability by reducing the root mean square error and relative dimensionless global error in synthesis and increased the peak signal-to-noise ratio when compared to other state-of-the-art models.
Assessing the Utility of Uncrewed Aerial System Photogrammetrically Derived Point Clouds for Land Cover Classification in the Alaska North Slope,"Liu, Jung-kuan; Qin, Rongjun; Arundel, Samantha T.",pp. 405-414(10),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000007/art00009;jsessionid=25qvn055ewtje.x-ic-live-03,"Uncrewed aerial systems (UASs) have been used to collect “pseudo field plot” data in the form of large-scale stereo imagery to supplement and bolster direct field observations to monitor areas in Alaska. These data supplement field data that is difficult to collect in such a vast landscape with a relatively short field season. Dense photogrammetrically derived point clouds are created and are facilitated to extract land cover data using a support vector machine (SVM) classifier in this study. We test our approach using point clouds derived from 1-cm stereo imagery of plots in the Alaska North Slope region and compare the results to field observations. The results show that the overall accuracy of six land cover classes (bare soil, shrub, grass, forb/herb, rock, and litter) is 96.8% from classified patches. Shrub had the highest accuracy (>99%) and forb/herb achieved the lowest (<48%). This study reveals that the approach could be used as reference data to check field observations in remote areas."
Enhancing Forest‐Steppe Ecotone Mapping Accuracy through Synthetic ApertureRadar‐Optical Remote Sensing Data Fusion and Object-based Analysis,"Wang, Ruilin; Wang, Meng; Sun, Xiaofang; Wang, Junbang; Li, Guicai",pp. 415-426(12),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000007/art00010;jsessionid=25qvn055ewtje.x-ic-live-03,"In ecologically vulnerable regions with intricate land use dynamics, such as ecotones, frequent and intense land use transitions unfold. Therefore, the precise and timely mapping of land use becomes imperative. With that goal, by using principal component analysis, we integrated Sentinel-1 and Sentinel-2 data, using an object-oriented methodology to craft a 10-meter-resolution land use map for the forest‐grassland ecological zone of the Greater Khingan Mountains spanning the years 2019 to 2021. Our research reveals a substantial enhancement in classification accuracy achieved through the integration of synthetic aperture radar‐optical remote sensing data. Notably, our products outperformed other land use/land cover data sets, excelling particularly in delineating intricate riverine wetlands. The 10-meter land use product stands as a pivotal guide, offering indispensable support for sustainable development, ecological assessment, and conservation endeavors in the Greater Khingan Mountains region."
Dynamic Monitoring of Ecological Quality in Eastern Ukraine Amidst the Russia‐Ukraine Conflict,"Zhang, Chaofei; Xu, Zhanghua; Yang, Yuanyao; Sun, Lei; Li, Haitao",pp. 427-435(9),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000007/art00011;jsessionid=25qvn055ewtje.x-ic-live-03,"To evaluate the spatiotemporal changes in the ecological environment of eastern Ukraine since the Russia-Ukraine conflict, this study used MODIS images from March to September 2020 and 2022 to calculate the Remote Sensing-Based Ecological Index. In 2022, compared with 2020, conflict zones exhibited reduced improvement and increased slight degradation, whereas nonconflict areas showed marginal enhancement. Through propensity score matching, the research confirmed the causal relationship between conflict and ecological trends. Pathway analysis revealed that the conflict contributed to 0.016 units increase in ecological quality while reducing the improvement rate by 0.042 units. This study provides empirical support for understanding the correlation between conflicts and specific environmental factors, offering technical references for ecological quality assessments in other conflict areas and future evaluations by the Ukrainian government."
A Surface Water Extraction Method Integrating Spectral and Temporal Characteristics,"Zou, Yebin",pp. 437-450(14),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000007/art00013;jsessionid=25qvn055ewtje.x-ic-live-03,"Remote sensing has been applied to observe large areas of surface water to obtain higher-resolution and long-term continuous observation records of surface water. However, limitations remain in the detection of large-scale and multi-temporal surface water mainly due to the high variability in water surface signatures in space and time. In this study, we developed a surface water remote sensing information extraction model that integrates spectral and temporal characteristics to extract surface water from multi-dimensional data of long-term Landsat scenes to explore the spatiotemporal changes in surface water over decades. The goal is to extract open water in vegetation, clouds, terrain shadows, and other land cover backgrounds from medium-resolution remote sensing images. The average overall accuracy and average kappa coefficient of the classification were verified to be 0.91 and 0.81, respectively. Experiments applied to China’s inland arid area have shown that the method is effective under complex surface environmental conditions."
Real-Time Semantic Segmentation of Remote Sensing Images for Land Management,"Zhang, Yinsheng; Ji, Ru; Hu, Yuxiang; Yang, Yulong; Chen, Xin; Duan, Xiuxian; Shan, Huilin",pp. 335-343(9),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00006;jsessionid=3r0s8ca5bb0is.x-ic-live-02,"Remote sensing image segmentation is a crucial technique in the field of land management. However, existing semantic segmentation networks require a large number of floating-point operations (FLOPs) and have long run times. In this paper, we propose a dual-path feature aggregation network (DPFANet) specifically designed for the low-latency operations required in land management applications. Firstly, we use four sets of spatially separable convolutions with varying dilation rates to extract spatial features. Additionally, we use an improved version of MobileNetV2 to extract semantic features. Furthermore, we use an asymmetric multi-scale fusion module and dual-path feature aggregation module to enhance feature extraction and fusion. Finally, a decoder is constructed to enable progressive up-sampling. Experimental results on the Potsdam data set and the Gaofen image data set (GID) demonstrate that DPFANet achieves overall accuracy of 92.2% and 89.3%, respectively. The FLOPs are 6.72 giga and the number of parameters is 2.067 million."
Land Use Change in the Yangtze River Economic Belt during 2010 to 2020 and Future Comprehensive Prediction Based on Markov and ARIMA Models,"Zheng, Haotian; Yu, Fan; Wan, Huawei; Shi, Peirong; Wang, Haonan",pp. 345-354(10),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00007;jsessionid=3r0s8ca5bb0is.x-ic-live-02,"The key data for accurate prediction is of great significance to accurately carry out the next step of sustainable land use development plan according to the demand of China. Consequently, the main purposes of our study are: (1) to delineate the characteristics of land use transitions within the Yangtze River Economic Belt; (2) to use the Markov model and the autoregressive integrated moving average (ARIMA) model for comparative analysis and prediction of land use distribution. This study analyzes land use/cover change (LUCC) data from 2010 and 2020 using the land use transition matrix, dynamic degree, and comprehensive index model and predicts 2025 land use by the Markov model. The study identifies a reduction in land usage over 11 years, particularly in grassland. The Markov and ARIMA models' significance is 0.002 (P < 0.01), showing arable land and woodland dominance, with varying changes in other land types."
An Improved YOLO Network for Insulator and Insulator Defect Detection in UAV Images,"Zhou, Fangrong; Liu, Lifeng; Hu, Hao; Jin, Weishi; Zheng, Zezhong; Li, Zhongnian; Ma, Yi; Wang, Qun",pp. 355-361(7),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00009;jsessionid=3r0s8ca5bb0is.x-ic-live-02,"The power grid plays a vital role in the construction of livelihood projects by transmitting electrical energy. In the event of insulator explosions on power grid towers, these insulators may detach, presenting potential safety risks to transmission lines. The identification of such failures relies on the examination of images captured by unmanned aerial vehicles (UAVs). However, accurately detecting insulator defects remains challenging, particularly when dealing with variations in size. Existing methods exhibit limited accuracy in detecting small objects. In this paper, we propose a novel detection method that incorporates the convolutional block attention module (CBAM) as an attention mechanism into the backbone of the ""you only look once"" version 5 (YOLOv5) model. Additionally, we integrate a residual structure into the model to learn additional information and features related to insulators, thereby enhancing detection efficiency. Experimental results demonstrate that our proposed method achieved F1 scores of 0.87 for insulator detection and 0.89 for insulator defect detection. The improved YOLOv5 network shows promise in detecting insulators and their defects in UAV images."
"Monitoring an Ecosystem in Crisis: Measuring Seagrass Meadow Loss Using Deep Learning in Mosquito Lagoon, Florida","Insalaco, Stephanie A.; Herrero, Hannah V.; Limber, Russ; Oliver, Clancy; Wolfson, William B.",pp. 363-370(8),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00011;jsessionid=3r0s8ca5bb0is.x-ic-live-02,"The ecosystem of Mosquito Lagoon, Florida, has been rapidly deteriorating since the 2010s, with a notable decline in keystone seagrass species. Seagrass is vital for many species in the lagoon, but nutrient overloading, algal blooms, boating, manatee grazing, and other factors have led to its loss. To understand this decline, a deep neural network analyzed Landsat imagery from 2000 to 2020. Results showed significant seagrass loss post-2013, coinciding with the 2011–2013 super algal bloom. Seagrass abundance varied annually, with the model performing best in years with higher seagrass coverage. While the deep learning method successfully identified seagrass, it also revealed that recent seagrass coverage is almost non-existent. This monitoring approach could aid in ecosystem recovery if coupled with appropriate policies for Mosquito Lagoon's restoration."
Real-Time Cross-View Image Matching and Camera Pose Determination for Unmanned Aerial Vehicles,"Chen, Long; Wu, Bo; Duan, Ran; Chen, Zeyu",pp. 371-381(11),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00012;jsessionid=3r0s8ca5bb0is.x-ic-live-02,"In global navigation satellite systems (GNSS)-denied environments, vision-based methods are commonly used for the positioning and navigation of aerial robots. However, traditional methods often suffer from accumulative estimation errors over time, leading to trajectory drift and lack real-time performance, particularly in large-scale scenarios. This article presents novel approaches, including feature-based cross-view image matching and the integration of visual odometry and photogrammetric space resection for camera pose determination in real-time. Experimental evaluation with real UAV datasets demonstrated that the proposed method reliably matches features in cross-view images with large differences in spatial resolution, coverage, and perspective views, achieving a root-mean-square error of 4.7 m for absolute position error and 0.33° for rotation error, and delivering real-time performance of 12 frames per second (FPS) when implemented in a lightweight edge device onboard UAV. This approach offters potential for diverse intelligent UAV applications in GNSS-denied environments based on real-time feedback control."
A Pixel Texture Index Algorithm and Its Application,"Sun, Xiaodan; Sun, Xiaofang",pp. 277-292(16),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000005/art00007;jsessionid=7huck91qcx8g.x-ic-live-01,"Image segmentation is essential for object-oriented analysis, and classification is a critical parameter influencing analysis accuracy. However, image classification and segmentation based on spectral features are easily perturbed by the high-frequency information of a high spatial resolution remotely sensed (HSRRS) image, degrading its classification and segmentation quality. This article first presents a pixel texture index (PTI) by describing the texture and edge in a local area surrounding a pixel. Indeed.. The experimental results highlight that the HSRRS image classification and segmentation quality can be effectively improved by combining it with the PTI image. Indeed, the overall accuracy improved from 7% to 14%, and the kappa can be increased from 11% to 24%, respectively."
Parcel-Level Crop Classification in Plain Fragmented Regions Based on Multi-Source Remote Sensing Images,"Zhang, Qiao; Luo, Ziyi; Shen, Yang; Wang, Zhoufeng",pp. 293-302(10),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000005/art00008;jsessionid=7huck91qcx8g.x-ic-live-01,"Accurately obtaining crop cultivation extent and estimating the cultivated area are significant for adjusting regional planting structure. This article proposes a parcel-level crop classification method using time-series, medium-resolution, remote sensing images and single-phase, high-spatial-resolution, remote sensing images. The deep learning semantic segmentation network feature pyramid network with squeeze-and-excitation network (FPN-SENet) and multi-scale segmentation were used to extract cultivated land parcels from Gaofen-2 imagery, while the pixel-level crop types were classified by using support vector machine algorithms from time-series Sentinel-2 images. Then, the parcel-level crop classification was obtained from the pixel-level crop types and land parcels."
Evaluation of SMAP and CYGNSS Soil Moistures in Drought Prediction Using Multiple Linear Regression and GLDAS Product,"Edokossi, Komi; Jin, Shuanggen; Calabia, Andres; Molina, Iñigo; Mazhar, Usman",pp. 303-312(10),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000005/art00009;jsessionid=7huck91qcx8g.x-ic-live-01,"Drought is a devastating natural hazard and exerts profound effects on both the environment and society. Predicting drought occurrences is significant in aiding decision-making and implementing effective mitigation strategies. In regions characterized by limited data availability, such as Southern Africa, the use of satellite remote sensing data promises an excellent opportunity for achieving this predictive goal. In this article, we assess the effectiveness of Soil Moisture Active Passive (SMAP) and Cyclone Global Navigation Satellite System (CYGNSS) soil moisture data in predicting drought conditions using multiple linear regression-predicted data and Global Land Data Assimilation System (GLDAS) soil moisture data."
"Debris Flow Susceptibility Evaluation Based on Multi-level Feature Extraction CNN Model: A Case Study of Nujiang Prefecture, China","Wang, Xu; Wang, Baoyun; Yuan, Ruohao; Luo, Yumeng; Liu, Cunxi",pp. 313-323(11),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000005/art00010;jsessionid=7huck91qcx8g.x-ic-live-01,"Debris flow susceptibility evaluation plays a crucial role in the prevention and control of debris flow disasters. Therefore, this article proposes a convolutional neural network model named multi-level feature extraction network (MFENet). First, a dual-channel CNN architecture incorporating the Embedding Channel Attention mechanism is used to extract shallow features from both digital elevation model images and multispectral images. Subsequently, channel shuffle and feature concatenation are applied to the features from the two channels to obtain fused feature sets. Following this, a deep feature extraction is performed on the fused feature sets using a residual module improved by maximum pooling. Finally, the susceptibility index of gullies to debris flows is calculated based on the similarity scores."
Using Improved YOLOv5 and SegFormer to Extract Tailings Ponds from Multi-Source Data,"Sun, Zhenhui; Xu, Ying; Wang, Dongchuan; Meng, Qingyan; Sun, Yunxiao",pp. 223-231(9),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000004/art00008;jsessionid=4bj4fhshf04cb.x-ic-live-03,"This paper proposes a framework that combines the improved ""You Only Look Once"" version 5 (YOLOv5) and SegFormer to extract tailings ponds from multi-source data. Points of interest (POIs) are crawled to capture potential tailings pond regions. Jeffries–Matusita distance is used to evaluate the optimal band combination. The improved YOLOv5 replaces the backbone with the PoolFormer to form a PoolFormer backbone. The neck introduces the CARAFE operator to form a CARAFE feature pyramid network neck (CRF-FPN). The head is substituted with an efficiency decoupled head. POIs and classification data optimize improved YOLOv5 results. After that, the SegFormer is used to delineate the boundaries of tailings ponds. Experimental results demonstrate that the mean average precision of the improved YOLOv5s has increased by 2.78% compared to the YOLOv5s, achieving 91.18%. The SegFormer achieves an intersection over union of 88.76% and an accuracy of 94.28%."
GDP Spatialization in City of Zhengzhou Based on NPP/VIIRS Night-time Light and Socioeconomic Statistical Data Using Machine Learning,"Ullah, Inam; Li, Weidong; Meng, Fanqian; Nadeem, Muhammad Imran; Ahmed, Kanwal",pp. 233-240(8),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000004/art00009;jsessionid=4bj4fhshf04cb.x-ic-live-03,"This article introduces a comprehensive methodology for mapping and assessing the urban built-up areas and establishing a spatial gross domestic product (GDP) model for Zhengzhou using night-time light (NTL) data, alongside socioeconomic statistical data from 2012 to 2017. Two supervised sorting algorithms, namely the support vector machine (SVM) algorithm and the deep learning (DL) algorithm, which includes the U-Net and fully convolutional neural (FCN) network models, are proposed for urban built-up area identification and image classification. Comparisons with Municipal Bureau of Statistics data highlight the U-Net neural network model exhibits superior accuracy, especially in areas with diverse characteristics. For each year from 2012 to 2017, a spatial GDP model was developed based on Zhengzhou's urban GDP and U-Net sorted images. This research provides valuable insights into urban development and economic assessment for the city."
"Monitoring Based on InSAR for the Xinmo Village Landslide in Western Sichuan, China","Zheng, Zezhong; Yu, Shuang; Xie, Chuhang; Yang, Jiali; Zhu, Mingcang; He, Yong",pp. 243-249(7),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000004/art00010;jsessionid=4bj4fhshf04cb.x-ic-live-03,"A devastating landslide incident occurred on 24 June 2017, causing huge losses for Xinmo Village in western Sichuan. In this paper, we used two interferometric synthetic aperture radar (InSAR) methods, permanent scatterer (PS)-InSAR and small baseline subset (SBAS)- InSAR, to analyze deformation signals in the area in the 2 years leading up to the landslide event using Sentinel-1A ascending data. Our experimental findings from PS-InSAR and SBAS-InSAR revealed that the deformation rates in the study region ranged between –50 to 20 mm/year and –30 to 10 mm/year, respectively. Furthermore, the deformation rates of the same points, as determined by these methods, exhibited a significant increase prior to the event. We also investigated the causal relationship between rainfall and landslide events, demonstrating that deformation rates correlate with changes in rainfall, albeit with a time lag. Therefore, using time-series InSAR for landslide monitoring in Xinmo Village is a viable approach."
Investigation of Underwater Photogrammetry Method with Cost-Effective Action Cameras and Comparative Analysis between Reconstructed 3D Point Clouds,"Hamal, Seda Nur Gamze; Ulvi, Ali",pp. 251-259(9),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000004/art00011;jsessionid=4bj4fhshf04cb.x-ic-live-03,"Currently, digital cameras and equipment used underwater are often inaccessible to the general public due to their professional-grade quality and high cost. Therefore alternative solutions have been sought that are both cost-effective and suitable for nonprofessional use. A review of the literature shows that researchers primarily use GoPro action cameras, while other action cameras with similar capabilities are rarely used. This study thus examines underwater photogrammetry methods using a widely recognized action camera as a reference and compares it with another camera of similar characteristics as a potential alternative. For a comprehensive temporal analysis in underwater studies, both cameras were used to capture photographic and video imagery, and the resulting 3D point clouds were compared. Comparison criteria included data collection and processing times, point cloud densities, cloud-to-cloud analysis, and assessments of surface density and roughness. Having analysed, the study concluded that the proposed alternative action camera can feasibly be used in underwater photogrammetry."
Scan Angle Analysis of Airborne Lidar Data for Missing Return Approximation in Urban Areas,"Gharibi, Hamid; Habib, Ayman",pp. 143-154(12),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000003/art00006;jsessionid=20ua5qvgtkua4.x-ic-live-02,"The density and uniformity of lidar data play crucial roles in the cor-responding data processing steps. One factor influencing point density and spacing in lidar data is the presence of empty pulses, where no return is detected. Missing returns can occur due to atmospheric absorption, specular and diffusive reflection, etc. To address this issue and enhance point density, this paper introduces a novel method for approximating missing returns in airborne lidar data collected over urban areas. This technique focuses on approximating returns for empty pulses that hit spots near abrupt slope changes on building and ground surfaces. The proposed methodology is validated through experiments using a lidar data set from downtown Dublin, Ireland. The collected data contained numerous gaps associated with wet surfaces, as well as missing returns on vertical and oblique surfaces."
"Assessment, Specification, and Validation of a Geolocation System's Accuracy and Predicted Accuracy","Dolloff, John; Theiss, Henry; Bollin, Brian",pp. 157-168(12),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000003/art00007;jsessionid=20ua5qvgtkua4.x-ic-live-02,"This article presents recommendations and corresponding detailed procedures for the assessment of a geolocation system's accuracy, as well as the specification of accuracy requirements and their subsequent validation when they are available. Applicable metrics and related processing are based on samples of corresponding geolocation errors. This article also presents similar recommendations for the predicted accuracy of a geolocation system, based on samples of geolocation error, as well as corresponding predicted error covariance matrices associated with the geolocations. Reliable error covariance matrices enable optimal use of a geolocation system's products, such as the optimal fusion of multiple geolocations or multiple products for higher confidence and increased accuracy. The recommendations presented in this article enable reliable estimates of accuracy and reliable predicted accuracies, both of which are critical to many geolocation-based applications. The recommendations associated with predicted accuracy are also relatively new and innovative."
